1.79666 -10.0636 -10.0636 2 1 0
1.32032 -9.91163 -9.91163 2 1 0
0.844386 -9.75837 -9.75837 2 1 0
0.368914 -9.60369 -9.60369 2 1 0
-0.106047 -9.44745 -9.44745 2 1 0
-0.580434 -9.28948 -9.28948 2 1 0
-1.05418 -9.1296 -9.1296 2 1 0
-1.52721 -8.96761 -8.96761 2 1 0
-1.99943 -8.80327 -8.80327 2 1 0
-2.47074 -8.63633 -8.63633 2 1 0
-2.94101 -8.46651 -8.46651 2 1 0
-3.41011 -8.29346 -8.29346 2 1 0
-3.87786 -8.11681 -8.11681 2 1 0
-4.34406 -7.9361 -7.9361 2 1 0
-4.80845 -7.7508 -7.7508 2 1 0
-5.27073 -7.56029 -7.56029 2 1 0
-5.7305 -7.3638 -7.3638 2 1 0
-6.18725 -7.1604 -7.1604 2 1 0
-6.64033 -6.94893 -6.94893 2 1 0
-7.08881 -6.7279 -6.7279 2 1 0
-7.53145 -6.49537 -6.49537 2 1 0
-7.9664 -6.24878 -6.24878 2 1 0
-8.39086 -5.98453 -5.98453 2 1 0
-8.80027 -5.69753 -5.69753 2 1 0
-9.18662 -5.38017 -5.38017 2 1 0
-9.53441 -5.02097 -5.02097 2 1 0
-9.81059 -4.6042 -4.6042 2 1 0
-9.94648 -4.12306 -4.12306 2 1 0
-9.94904 -4.0486 -4.0486 2 1 0
-9.83676 -3.56141 -3.56141 2 1 0
-9.55664 -3.14729 -3.14729 2 1 0
-9.19099 -2.8063 -2.8063 2 1 0
-8.78242 -2.51812 -2.51812 2 1 0
-8.34987 -2.26734 -2.26734 2 1 0
-7.90252 -2.04403 -2.04403 2 1 0
-7.44529 -1.84171 -1.84171 2 1 0
-6.98108 -1.65598 -1.65598 2 1 0
-6.5117 -1.48371 -1.48371 2 1 0
-6.03837 -1.32263 -1.32263 2 1 0
-5.56192 -1.171 -1.171 2 1 0
-5.08296 -1.0275 -1.0275 2 1 0
-4.60194 -0.891057 -0.891057 2 1 0
-4.11921 -0.760824 -0.760824 2 1 0
-3.63502 -0.6361 -0.6361 2 1 0
-3.14959 -0.516306 -0.516306 2 1 0
-2.66308 -0.400953 -0.400953 2 1 0
-2.17563 -0.289627 -0.289627 2 1 0
-1.68737 -0.181971 -0.181971 2 1 0
-1.19837 -0.0776798 -0.0776798 2 1 0
-0.708718 0.0235164 0.0235164 2 1 0
-0.218487 0.121852 0.121852 2 1 0
0.272269 0.217535 0.217535 2 1 0
0.763501 0.310749 0.310749 2 1 0
1.25516 0.401659 0.401659 2 1 0
1.74722 0.490413 0.490413 2 1 0
2.23964 0.577142 0.577142 2 1 0
2.73239 0.661968 0.661968 2 1 0
3.22544 0.744999 0.744999 2 1 0
3.71878 0.826335 0.826335 2 1 0
4.21238 0.906066 0.906066 2 1 0
4.70622 0.984275 0.984275 2 1 0
5.20029 1.06104 1.06104 2 1 0
5.69457 1.13643 1.13643 2 1 0
6.18905 1.21051 1.21051 2 1 0
6.68372 1.28334 1.28334 2 1 0
7.17856 1.35497 1.35497 2 1 0
7.67356 1.42546 1.42546 2 1 0
8.16872 1.49486 1.49486 2 1 0
8.66403 1.56322 1.56322 2 1 0
9.15947 1.63056 1.63056 2 1 0
9.65504 1.69694 1.69694 2 1 0
10.1507 1.76239 1.76239 2 1 0
10.6465 1.82694 1.82694 2 1 0
11.1425 1.89064 1.89064 2 1 0
11.6385 1.9535 1.9535 2 1 0
12.1346 2.01556 2.01556 2 1 0
12.6309 2.07685 2.07685 2 1 0
13.1272 2.13738 2.13738 2 1 0
13.6236 2.1972 2.1972 2 1 0
14.1201 2.25632 2.25632 2 1 0
14.6167 2.31475 2.31475 2 1 0
15.1133 2.37254 2.37254 2 1 0
15.61 2.42968 2.42968 2 1 0
16.1068 2.48621 2.48621 2 1 0
16.6037 2.54214 2.54214 2 1 0
17.1006 2.59749 2.59749 2 1 0
17.5976 2.65227 2.65227 2 1 0
18.0946 2.7065 2.7065 2 1 0
18.5918 2.7602 2.7602 2 1 0
19.0889 2.81338 2.81338 2 1 0
19.5861 2.86605 2.86605 2 1 0
20.0834 2.91823 2.91823 2 1 0
20.5807 2.96993 2.96993 2 1 0
21.0781 3.02116 3.02116 2 1 0
21.5755 3.07194 3.07194 2 1 0
22.073 3.12227 3.12227 2 1 0
22.5705 3.17217 3.17217 2 1 0
23.068 3.22165 3.22165 2 1 0
23.5656 3.27071 3.27071 2 1 0
24.0632 3.31937 3.31937 2 1 0
24.5609 3.36763 3.36763 2 1 0
25.0586 3.41551 3.41551 2 1 0
25.5563 3.46301 3.46301 2 1 0
26.0541 3.51014 3.51014 2 1 0
26.5519 3.55691 3.55691 2 1 0
27.0497 3.60333 3.60333 2 1 0
27.5476 3.6494 3.6494 2 1 0
28.0455 3.69514 3.69514 2 1 0
28.5434 3.74054 3.74054 2 1 0
29.0414 3.78562 3.78562 2 1 0
29.5394 3.83039 3.83039 2 1 0
30.0374 3.87484 3.87484 2 1 0
30.5355 3.91899 3.91899 2 1 0
31.0335 3.96283 3.96283 2 1 0
31.5316 4.00639 4.00639 2 1 0
32.0298 4.04965 4.04965 2 1 0
32.5279 4.09264 4.09264 2 1 0
33.0261 4.13535 4.13535 2 1 0
33.5243 4.17778 4.17778 2 1 0
34.0225 4.21995 4.21995 2 1 0
34.5207 4.26186 4.26186 2 1 0
35.019 4.30351 4.30351 2 1 0
35.5173 4.3449 4.3449 2 1 0
36.0156 4.38605 4.38605 2 1 0
36.5139 4.42695 4.42695 2 1 0
37.0122 4.46762 4.46762 2 1 0
37.5106 4.50805 4.50805 2 1 0
38.009 4.54824 4.54824 2 1 0
38.5074 4.58821 4.58821 2 1 0
39.0058 4.62796 4.62796 2 1 0
39.5042 4.66748 4.66748 2 1 0
40.0027 4.70679 4.70679 2 1 0
40.5012 4.74588 4.74588 2 1 0
40.9996 4.78477 4.78477 2 1 0
41.4981 4.82344 4.82344 2 1 0
41.9967 4.86192 4.86192 2 1 0
42.4952 4.90019 4.90019 2 1 0
42.9937 4.93827 4.93827 2 1 0
43.4923 4.97615 4.97615 2 1 0
43.9909 5.01384 5.01384 2 1 0
44.4895 5.05135 5.05135 2 1 0
44.9881 5.08866 5.08866 2 1 0
45.4867 5.1258 5.1258 2 1 0
45.9853 5.16276 5.16276 2 1 0
46.484 5.19953 5.19953 2 1 0
46.9826 5.23614 5.23614 2 1 0
47.4813 5.27257 5.27257 2 1 0
47.98 5.30883 5.30883 2 1 0
48.4787 5.34492 5.34492 2 1 0
48.9774 5.38085 5.38085 2 1 0
49.4761 5.41661 5.41661 2 1 0
49.9748 5.45221 5.45221 2 1 0
50.4736 5.48766 5.48766 2 1 0
50.9723 5.52295 5.52295 2 1 0
51.4711 5.55808 5.55808 2 1 0
51.9699 5.59307 5.59307 2 1 0
52.4686 5.6279 5.6279 2 1 0
52.9674 5.66258 5.66258 2 1 0
53.4662 5.69712 5.69712 2 1 0
53.9651 5.73152 5.73152 2 1 0
54.4639 5.76577 5.76577 2 1 0
54.9627 5.79988 5.79988 2 1 0
55.4616 5.83385 5.83385 2 1 0
55.9604 5.86768 5.86768 2 1 0
56.4593 5.90138 5.90138 2 1 0
56.9582 5.93495 5.93495 2 1 0
57.457 5.96838 5.96838 2 1 0
57.9559 6.00168 6.00168 2 1 0
58.4548 6.03486 6.03486 2 1 0
58.9537 6.0679 6.0679 2 1 0
59.4526 6.10082 6.10082 2 1 0
59.9516 6.13362 6.13362 2 1 0
60.4505 6.16629 6.16629 2 1 0
60.9494 6.19884 6.19884 2 1 0
61.4484 6.23128 6.23128 2 1 0
61.9473 6.26359 6.26359 2 1 0
62.4463 6.29579 6.29579 2 1 0
62.9453 6.32787 6.32787 2 1 0
63.4442 6.35983 6.35983 2 1 0
63.9432 6.39168 6.39168 2 1 0
64.4422 6.42343 6.42343 2 1 0
64.9412 6.45506 6.45506 2 1 0
65.4402 6.48658 6.48658 2 1 0
65.9392 6.51799 6.51799 2 1 0
66.4382 6.5493 6.5493 2 1 0
66.9373 6.58049 6.58049 2 1 0
67.4363 6.61159 6.61159 2 1 0
67.9353 6.64258 6.64258 2 1 0
68.4344 6.67347 6.67347 2 1 0
68.9334 6.70426 6.70426 2 1 0
69.4325 6.73495 6.73495 2 1 0
69.9316 6.76553 6.76553 2 1 0
70.4306 6.79602 6.79602 2 1 0
70.9297 6.82642 6.82642 2 1 0
71.4288 6.85672 6.85672 2 1 0
71.9279 6.88692 6.88692 2 1 0
72.427 6.91703 6.91703 2 1 0
72.9261 6.94704 6.94704 2 1 0
73.4252 6.97696 6.97696 2 1 0
73.9243 7.00679 7.00679 2 1 0
74.4234 7.03653 7.03653 2 1 0
74.9225 7.06619 7.06619 2 1 0
75.4216 7.09575 7.09575 2 1 0
75.9208 7.12523 7.12523 2 1 0
76.4199 7.15461 7.15461 2 1 0
76.919 7.18392 7.18392 2 1 0
77.4182 7.21313 7.21313 2 1 0
77.9173 7.24227 7.24227 2 1 0
78.4165 7.27132 7.27132 2 1 0
78.9156 7.30029 7.30029 2 1 0
79.4148 7.32917 7.32917 2 1 0
79.914 7.35798 7.35798 2 1 0
80.4131 7.3867 7.3867 2 1 0
80.9123 7.41535 7.41535 2 1 0
81.4115 7.44391 7.44391 2 1 0
81.9107 7.4724 7.4724 2 1 0
82.4099 7.50081 7.50081 2 1 0
82.9091 7.52915 7.52915 2 1 0
83.4083 7.5574 7.5574 2 1 0
83.9075 7.58559 7.58559 2 1 0
84.4067 7.6137 7.6137 2 1 0
84.9059 7.64173 7.64173 2 1 0
85.4051 7.66969 7.66969 2 1 0
85.9043 7.69758 7.69758 2 1 0
86.4036 7.7254 7.7254 2 1 0
86.9028 7.75315 7.75315 2 1 0
87.402 7.78083 7.78083 2 1 0
87.9013 7.80843 7.80843 2 1 0
88.4005 7.83597 7.83597 2 1 0
88.8998 7.86344 7.86344 2 1 0
89.399 7.89084 7.89084 2 1 0
89.8983 7.91817 7.91817 2 1 0
90.3975 7.94544 7.94544 2 1 0
90.8968 7.97264 7.97264 2 1 0
91.396 7.99978 7.99978 2 1 0
91.8953 8.02685 8.02685 2 1 0
92.3946 8.05385 8.05385 2 1 0
92.8938 8.08079 8.08079 2 1 0
93.3931 8.10767 8.10767 2 1 0
93.8924 8.13448 8.13448 2 1 0
94.3917 8.16124 8.16124 2 1 0
94.891 8.18793 8.18793 2 1 0
95.3903 8.21456 8.21456 2 1 0
95.8896 8.24113 8.24113 2 1 0
96.3889 8.26763 8.26763 2 1 0
96.8881 8.29408 8.29408 2 1 0
97.3875 8.32047 8.32047 2 1 0
97.7878 8.34159 8.34159 2 1 0
98.2871 8.36787 8.36787 1 1 0
98.7864 8.3941 8.3941 1 1 0
99.2858 8.42027 8.42027 1 1 0
99.7851 8.44638 8.44638 1 1 0
100.284 8.47243 8.47243 1 1 0
100.784 8.49843 8.49843 1 1 0
101.283 8.52438 8.52438 1 1 0
101.782 8.55026 8.55026 1 1 0
102.282 8.5761 8.5761 1 1 0
102.781 8.60188 8.60188 1 1 0
103.28 8.6276 8.6276 1 1 0
103.78 8.65327 8.65327 1 1 0
104.279 8.67889 8.67889 1 1 0
104.778 8.70446 8.70446 1 1 0
105.278 8.72997 8.72997 1 1 0
105.777 8.75543 8.75543 1 1 0
106.276 8.78084 8.78084 1 1 0
106.776 8.8062 8.8062 1 1 0
107.275 8.83151 8.83151 1 1 0
107.775 8.85677 8.85677 1 1 0
108.274 8.88198 8.88198 1 1 0
108.773 8.90714 8.90714 1 1 0
109.273 8.93225 8.93225 1 1 0
109.772 8.95731 8.95731 1 1 0
110.271 8.98233 8.98233 1 1 0
110.771 9.00729 9.00729 1 1 0
111.27 9.03221 9.03221 1 1 0
111.77 9.05708 9.05708 1 1 0
112.269 9.08191 9.08191 1 1 0
112.768 9.10668 9.10668 1 1 0
113.268 9.13142 9.13142 1 1 0
113.767 9.1561 9.1561 1 1 0
114.266 9.18074 9.18074 1 1 0
114.766 9.20534 9.20534 1 1 0
115.265 9.22989 9.22989 1 1 0
115.765 9.25439 9.25439 1 1 0
116.264 9.27886 9.27886 1 1 0
116.763 9.30327 9.30327 1 1 0
117.263 9.32765 9.32765 1 1 0
117.762 9.35198 9.35198 1 1 0
118.262 9.37627 9.37627 1 1 0
118.761 9.40051 9.40051 1 1 0
119.26 9.42472 9.42472 1 1 0
119.76 9.44888 9.44888 1 1 0
120.259 9.473 9.473 1 1 0
120.759 9.49708 9.49708 1 1 0
121.258 9.52112 9.52112 1 1 0
121.758 9.54511 9.54511 1 1 0
122.257 9.56907 9.56907 1 1 0
122.756 9.59298 9.59298 1 1 0
123.256 9.61686 9.61686 1 1 0
123.755 9.6407 9.6407 1 1 0
124.255 9.66449 9.66449 1 1 0
124.754 9.68825 9.68825 1 1 0
125.254 9.71197 9.71197 1 1 0
125.753 9.73565 9.73565 1 1 0
126.252 9.7593 9.7593 1 1 0
126.752 9.7829 9.7829 1 1 0
127.251 9.80647 9.80647 1 1 0
127.751 9.83 9.83 1 1 0
128.25 9.85349 9.85349 1 1 0
128.75 9.87695 9.87695 1 1 0
129.249 9.90036 9.90036 1 1 0
129.749 9.92375 9.92375 1 1 0
130.248 9.94709 9.94709 1 1 0
130.748 9.9704 9.9704 1 1 0
131.247 9.99368 9.99368 1 1 0
131.746 10.0169 10.0169 1 1 0
132.246 10.0401 10.0401 1 1 0
132.745 10.0633 10.0633 1 1 0
133.245 10.0864 10.0864 1 1 0
133.744 10.1095 10.1095 1 1 0
134.244 10.1326 10.1326 1 1 0
134.743 10.1556 10.1556 1 1 0
135.243 10.1786 10.1786 1 1 0
135.742 10.2016 10.2016 1 1 0
136.242 10.2245 10.2245 1 1 0
136.741 10.2474 10.2474 1 1 0
137.241 10.2703 10.2703 1 1 0
137.74 10.2931 10.2931 1 1 0
138.24 10.3159 10.3159 1 1 0
138.739 10.3387 10.3387 1 1 0
139.239 10.3614 10.3614 1 1 0
139.738 10.3841 10.3841 1 1 0
140.237 10.4068 10.4068 1 1 0
140.737 10.4294 10.4294 1 1 0
141.236 10.452 10.452 1 1 0
141.736 10.4746 10.4746 1 1 0
142.235 10.4972 10.4972 1 1 0
142.735 10.5197 10.5197 1 1 0
143.234 10.5422 10.5422 1 1 0
143.734 10.5646 10.5646 1 1 0
144.233 10.587 10.587 1 1 0
144.733 10.6094 10.6094 1 1 0
145.232 10.6318 10.6318 1 1 0
145.732 10.6541 10.6541 1 1 0
146.231 10.6764 10.6764 1 1 0
146.731 10.6987 10.6987 1 1 0
147.23 10.721 10.721 1 1 0
147.73 10.7432 10.7432 1 1 0
148.229 10.7654 10.7654 1 1 0
148.729 10.7875 10.7875 1 1 0
149.228 10.8097 10.8097 1 1 0
149.728 10.8318 10.8318 1 1 0
150.227 10.8539 10.8539 1 1 0
150.727 10.8759 10.8759 1 1 0
151.227 10.8979 10.8979 1 1 0
151.726 10.9199 10.9199 1 1 0
152.226 10.9419 10.9419 1 1 0
152.725 10.9639 10.9639 1 1 0
153.225 10.9858 10.9858 1 1 0
153.724 11.0077 11.0077 1 1 0
154.224 11.0295 11.0295 1 1 0
154.723 11.0514 11.0514 1 1 0
155.223 11.0732 11.0732 1 1 0
155.722 11.095 11.095 1 1 0
156.222 11.1167 11.1167 1 1 0
156.721 11.1385 11.1385 1 1 0
157.221 11.1602 11.1602 1 1 0
157.72 11.1819 11.1819 1 1 0
158.22 11.2035 11.2035 1 1 0
158.719 11.2251 11.2251 1 1 0
159.219 11.2468 11.2468 1 1 0
159.718 11.2683 11.2683 1 1 0
160.218 11.2899 11.2899 1 1 0
160.717 11.3114 11.3114 1 1 0
161.217 11.3329 11.3329 1 1 0
161.717 11.3544 11.3544 1 1 0
162.216 11.3759 11.3759 1 1 0
162.716 11.3973 11.3973 1 1 0
163.215 11.4187 11.4187 1 1 0
163.715 11.4401 11.4401 1 1 0
164.214 11.4615 11.4615 1 1 0
164.714 11.4829 11.4829 1 1 0
165.213 11.5042 11.5042 1 1 0
165.713 11.5255 11.5255 1 1 0
166.212 11.5467 11.5467 1 1 0
166.712 11.568 11.568 1 1 0
167.212 11.5892 11.5892 1 1 0
167.711 11.6104 11.6104 1 1 0
168.211 11.6316 11.6316 1 1 0
168.71 11.6528 11.6528 1 1 0
169.21 11.6739 11.6739 1 1 0
169.709 11.6951 11.6951 1 1 0
170.209 11.7162 11.7162 1 1 0
170.708 11.7372 11.7372 1 1 0
171.208 11.7583 11.7583 1 1 0
171.708 11.7793 11.7793 1 1 0
172.207 11.8003 11.8003 1 1 0
172.707 11.8213 11.8213 1 1 0
173.206 11.8423 11.8423 1 1 0
173.706 11.8633 11.8633 1 1 0
174.205 11.8842 11.8842 1 1 0
174.705 11.9051 11.9051 1 1 0
175.204 11.926 11.926 1 1 0
175.704 11.9469 11.9469 1 1 0
176.204 11.9677 11.9677 1 1 0
176.703 11.9885 11.9885 1 1 0
177.203 12.0093 12.0093 1 1 0
177.702 12.0301 12.0301 1 1 0
178.202 12.0509 12.0509 1 1 0
178.701 12.0717 12.0717 1 1 0
179.201 12.0924 12.0924 1 1 0
179.701 12.1131 12.1131 1 1 0
180.2 12.1338 12.1338 1 1 0
180.7 12.1545 12.1545 1 1 0
181.199 12.1751 12.1751 1 1 0
181.699 12.1958 12.1958 1 1 0
182.198 12.2164 12.2164 1 1 0
182.698 12.237 12.237 1 1 0
183.198 12.2575 12.2575 1 1 0
183.697 12.2781 12.2781 1 1 0
184.197 12.2986 12.2986 1 1 0
184.696 12.3192 12.3192 1 1 0
185.196 12.3397 12.3397 1 1 0
185.695 12.3602 12.3602 1 1 0
186.195 12.3806 12.3806 1 1 0
186.695 12.4011 12.4011 1 1 0
187.194 12.4215 12.4215 1 1 0
187.694 12.4419 12.4419 1 1 0
188.193 12.4623 12.4623 1 1 0
188.693 12.4827 12.4827 1 1 0
189.193 12.5031 12.5031 1 1 0
189.692 12.5234 12.5234 1 1 0
190.192 12.5438 12.5438 1 1 0
190.691 12.5641 12.5641 1 1 0
191.191 12.5844 12.5844 1 1 0
191.69 12.6047 12.6047 1 1 0
192.19 12.6249 12.6249 1 1 0
192.69 12.6452 12.6452 1 1 0
193.189 12.6654 12.6654 1 1 0
193.689 12.6856 12.6856 1 1 0
194.188 12.7058 12.7058 1 1 0
194.688 12.726 12.726 1 1 0
195.188 12.7462 12.7462 1 1 0
195.687 12.7663 12.7663 1 1 0
196.187 12.7864 12.7864 1 1 0
196.686 12.8066 12.8066 1 1 0
197.186 12.8267 12.8267 1 1 0
197.686 12.8468 12.8468 1 1 0
198.185 12.8668 12.8668 1 1 0
198.685 12.8869 12.8869 1 1 0
199.184 12.9069 12.9069 1 1 0
199.684 12.927 12.927 1 1 0
200.184 12.947 12.947 1 1 0
200.683 12.967 12.967 1 1 0
201.183 12.9869 12.9869 1 1 0
201.682 13.0069 13.0069 1 1 0
202.182 13.0269 13.0269 1 1 0
202.682 13.0468 13.0468 1 1 0
203.181 13.0667 13.0667 1 1 0
203.681 13.0866 13.0866 1 1 0
204.18 13.1065 13.1065 1 1 0
204.68 13.1264 13.1264 1 1 0
205.18 13.1463 13.1463 1 1 0
205.679 13.1661 13.1661 1 1 0
206.179 13.1859 13.1859 1 1 0
206.678 13.2058 13.2058 1 1 0
207.178 13.2256 13.2256 1 1 0
207.678 13.2454 13.2454 1 1 0
208.177 13.2651 13.2651 1 1 0
208.677 13.2849 13.2849 1 1 0
209.176 13.3047 13.3047 1 1 0
209.676 13.3244 13.3244 1 1 0
210.176 13.3441 13.3441 1 1 0
210.675 13.3638 13.3638 1 1 0
211.175 13.3835 13.3835 1 1 0
211.675 13.4032 13.4032 1 1 0
212.174 13.4229 13.4229 1 1 0
212.674 13.4426 13.4426 1 1 0
213.173 13.4622 13.4622 1 1 0
213.673 13.4819 13.4819 1 1 0
214.173 13.5015 13.5015 1 1 0
214.672 13.5211 13.5211 1 1 0
215.172 13.5407 13.5407 1 1 0
215.671 13.5603 13.5603 1 1 0
216.171 13.5798 13.5798 1 1 0
216.671 13.5994 13.5994 1 1 0
217.17 13.6189 13.6189 1 1 0
217.67 13.6385 13.6385 1 1 0
218.17 13.658 13.658 1 1 0
218.669 13.6775 13.6775 1 1 0
219.169 13.697 13.697 1 1 0
219.668 13.7165 13.7165 1 1 0
220.168 13.736 13.736 1 1 0
220.668 13.7554 13.7554 1 1 0
221.167 13.7749 13.7749 1 1 0
221.667 13.7943 13.7943 1 1 0
222.166 13.8138 13.8138 1 1 0
222.666 13.8332 13.8332 1 1 0
223.166 13.8526 13.8526 1 1 0
223.665 13.872 13.872 1 1 0
224.165 13.8913 13.8913 1 1 0
224.665 13.9107 13.9107 1 1 0
225.164 13.9301 13.9301 1 1 0
225.664 13.9494 13.9494 1 1 0
226.163 13.9688 13.9688 1 1 0
226.663 13.9881 13.9881 1 1 0
227.163 14.0074 14.0074 1 1 0
227.662 14.0267 14.0267 1 1 0
228.162 14.046 14.046 1 1 0
228.662 14.0653 14.0653 1 1 0
229.161 14.0846 14.0846 1 1 0
229.661 14.1038 14.1038 1 1 0
